Epoch 00000 , Loss 4.4889 , Test Acc 0.1690 , Time(s) nan
Epoch 00001 , Loss 3.5315 , Test Acc 0.2960 , Time(s) nan
Epoch 00002 , Loss 3.3899 , Test Acc 0.3536 , Time(s) nan
Epoch 00003 , Loss 3.2620 , Test Acc 0.4014 , Time(s) 1.7574
Epoch 00004 , Loss 3.1186 , Test Acc 0.4173 , Time(s) 1.7032
Epoch 00005 , Loss 3.0014 , Test Acc 0.4213 , Time(s) 1.7031
Epoch 00006 , Loss 2.8919 , Test Acc 0.4276 , Time(s) 1.7039
Epoch 00007 , Loss 2.7894 , Test Acc 0.4317 , Time(s) 1.6983
Epoch 00008 , Loss 2.6938 , Test Acc 0.4334 , Time(s) 1.6965
Epoch 00009 , Loss 2.6186 , Test Acc 0.4398 , Time(s) 1.7021
